,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV_1390,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,unassigned
ASV_1393,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_1396,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_1400,Eukaryota,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,Tarletonbeania crenularis
ASV_1401,Eukaryota,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,Mirounga angustirostris
ASV_1427,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_1451,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_1461,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_1469,Eukaryota,Chordata,Actinopteri,Argentiniformes,Bathylagidae,Leuroglossus,Leuroglossus schmidti
ASV_1472,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_1475,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,unassigned
ASV_1480,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,Citharichthys sordidus
ASV_1481,Eukaryota,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,Diaphus theta
ASV_1482,Eukaryota,Chordata,Mammalia,Cetacea,Ziphiidae,Berardius,Berardius bairdii
ASV_1484,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_1485,Eukaryota,Chordata,Actinopteri,Argentiniformes,Bathylagidae,Leuroglossus,Leuroglossus schmidti
ASV_1487,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax
ASV_1505,Eukaryota,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,unassigned
ASV_1509,Eukaryota,Chlorophyta,Mamiellophyceae,Mamiellales,Bathycoccaceae,Bathycoccus,Bathycoccus prasinos
ASV_1510,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_1514,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus
ASV_1522,Eukaryota,Chordata,Chondrichthyes,Squaliformes,Squalidae,Squalus,unassigned
ASV_1529,Eukaryota,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,Stenobrachius leucopsarus
ASV_1547,Bacteria,unknown,unknown,unknown,unknown,unknown,bacterium
ASV_1562,Eukaryota,Chordata,Actinopteri,Argentiniformes,Bathylagidae,Leuroglossus,Leuroglossus schmidti
ASV_1574,Eukaryota,Chordata,Actinopteri,unknown,Sciaenidae,Genyonemus,Genyonemus lineatus
ASV_1582,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,g_,s_
ASV_1606,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_1611,Eukaryota,Chordata,Actinopteri,Argentiniformes,Bathylagidae,Lipolagus,Lipolagus ochotensis
ASV_1634,Eukaryota,Chordata,Actinopteri,Argentiniformes,Bathylagidae,Leuroglossus,Leuroglossus schmidti
ASV_1645,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_1648,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_1672,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_1713,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,unassigned
ASV_1724,Eukaryota,Chordata,Actinopteri,Scombriformes,Scombridae,Scomberomorus,unassigned
ASV_1726,Eukaryota,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,Stenobrachius leucopsarus
ASV_1734,Eukaryota,Chordata,Actinopteri,Perciformes,Serranidae,g_,s_
ASV_1769,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,s_
ASV_1784,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,Microstomus,Microstomus pacificus
ASV_1791,Eukaryota,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,Stenobrachius leucopsarus
ASV_1795,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,unassigned
ASV_1797,Eukaryota,Chordata,Actinopteri,Argentiniformes,Argentinidae,g_,s_
ASV_1808,Eukaryota,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,Diaphus theta
ASV_1810,Eukaryota,Chordata,Mammalia,Cetacea,Delphinidae,Orcinus,Orcinus orca
ASV_1816,Eukaryota,Chordata,Actinopteri,Clupeiformes,Clupeidae,Sardinops,Sardinops melanostictus
ASV_1821,Eukaryota,Chordata,Chondrichthyes,Chimaeriformes,Chimaeridae,Hydrolagus,Hydrolagus colliei
ASV_1824,Bacteria,unknown,unknown,unknown,unknown,unknown,s_
ASV_1829,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_1844,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,unassigned
ASV_1846,Eukaryota,Chordata,Actinopteri,Myctophiformes,Myctophidae,Lampanyctus,Lampanyctus tenuiformis
ASV_1852,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_1861,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,unassigned
ASV_1874,Eukaryota,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus
ASV_1882,Eukaryota,Chordata,Actinopteri,Argentiniformes,Bathylagidae,Leuroglossus,Leuroglossus schmidti
ASV_1897,Eukaryota,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus
ASV_1910,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus
ASV_1951,Eukaryota,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,Diaphus theta
ASV_1961,Eukaryota,Chordata,Actinopteri,Argentiniformes,Bathylagidae,Leuroglossus,Leuroglossus schmidti
ASV_1997,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2029,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax
ASV_2035,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax
ASV_2058,Bacteria,unknown,unknown,unknown,unknown,unknown,bacterium
ASV_2059,Eukaryota,Chordata,Mammalia,Artiodactyla,Cervidae,Cervus,Cervus elaphus
ASV_2077,Eukaryota,Chordata,Actinopteri,Argentiniformes,Bathylagidae,Lipolagus,Lipolagus ochotensis
ASV_2128,Eukaryota,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens
ASV_2138,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_2140,Eukaryota,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,Stenobrachius leucopsarus
ASV_2146,Eukaryota,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,Stenobrachius leucopsarus
ASV_2153,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,Citharichthys sordidus
ASV_2175,Eukaryota,Chordata,Chondrichthyes,Squaliformes,Squalidae,Squalus,unassigned
ASV_2226,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2240,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2242,Eukaryota,Chordata,Actinopteri,Argentiniformes,Bathylagidae,Leuroglossus,Leuroglossus schmidti
ASV_2247,Eukaryota,Chordata,Actinopteri,Myctophiformes,Myctophidae,Lampanyctus,Lampanyctus tenuiformis
ASV_2262,Eukaryota,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,Stenobrachius leucopsarus
ASV_2263,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2281,Bacteria,unknown,unknown,unknown,unknown,unknown,bacterium
ASV_2313,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2318,Eukaryota,Chordata,Actinopteri,Myctophiformes,Myctophidae,unassigned,unassigned
ASV_2323,Eukaryota,Chordata,Mammalia,Cetacea,Ziphiidae,Ziphius,Ziphius cavirostris
ASV_2341,Eukaryota,Chordata,Actinopteri,Myctophiformes,Myctophidae,Lampanyctus,Lampanyctus tenuiformis
ASV_2344,Eukaryota,Chordata,Actinopteri,unknown,Embiotocidae,Cymatogaster,Cymatogaster aggregata
ASV_2361,Eukaryota,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens
ASV_2366,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2371,Eukaryota,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,Tarletonbeania crenularis
ASV_2374,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2384,Eukaryota,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,Stenobrachius leucopsarus
ASV_2404,Eukaryota,Chordata,Chondrichthyes,Chimaeriformes,Chimaeridae,Hydrolagus,Hydrolagus colliei
ASV_2409,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,unassigned
ASV_2434,Eukaryota,Chordata,Actinopteri,Stomiiformes,Gonostomatidae,Cyclothone,Cyclothone signata
ASV_2443,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_2483,Eukaryota,Chordata,Mammalia,Cetacea,Balaenopteridae,Megaptera,Megaptera novaeangliae
ASV_2493,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,unassigned
ASV_2497,Eukaryota,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,Stenobrachius leucopsarus
ASV_2499,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2502,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_2504,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2512,Eukaryota,Chordata,Actinopteri,Argentiniformes,Bathylagidae,Lipolagus,Lipolagus ochotensis
ASV_2515,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2536,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2556,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2591,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2606,Eukaryota,Chordata,Actinopteri,Argentiniformes,Bathylagidae,Leuroglossus,Leuroglossus schmidti
ASV_2616,Eukaryota,Chordata,Actinopteri,Argentiniformes,Bathylagidae,Leuroglossus,Leuroglossus schmidti
ASV_2644,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,s_
ASV_2697,Bacteria,unknown,unknown,unknown,unknown,unknown,bacterium
ASV_2702,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2726,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2733,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2748,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2758,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,unassigned
ASV_2768,Eukaryota,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus
ASV_2772,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_2779,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2789,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2806,Eukaryota,Chordata,Actinopteri,Argentiniformes,Bathylagidae,Leuroglossus,Leuroglossus schmidti
ASV_2807,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2818,Eukaryota,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,Diaphus theta
ASV_2827,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2836,Eukaryota,Chordata,Actinopteri,Argentiniformes,Bathylagidae,Lipolagus,Lipolagus ochotensis
ASV_2839,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2858,Eukaryota,Chordata,Actinopteri,Argentiniformes,Bathylagidae,Lipolagus,Lipolagus ochotensis
ASV_2859,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2879,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2884,Eukaryota,Chordata,Actinopteri,Clupeiformes,Clupeidae,Sardinops,Sardinops melanostictus
ASV_2921,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2928,Eukaryota,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,Stenobrachius leucopsarus
ASV_2959,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_2962,Eukaryota,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,Stenobrachius leucopsarus
ASV_2972,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_2982,Bacteria,unknown,unknown,unknown,unknown,unknown,bacterium
ASV_2988,Eukaryota,Chordata,Actinopteri,Myctophiformes,Myctophidae,Lampanyctus,Lampanyctus tenuiformis
ASV_3000,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_3015,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_3030,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_3046,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_3051,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_3060,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_3066,Eukaryota,Chordata,Actinopteri,Myctophiformes,Myctophidae,Lampanyctus,Lampanyctus tenuiformis
ASV_3072,Eukaryota,Chordata,Actinopteri,Argentiniformes,Bathylagidae,Leuroglossus,Leuroglossus schmidti
ASV_3097,Eukaryota,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens
ASV_3106,Eukaryota,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus
ASV_3119,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_3132,Eukaryota,Chordata,Actinopteri,Argentiniformes,Bathylagidae,Lipolagus,Lipolagus ochotensis
ASV_3157,Eukaryota,Chordata,Chondrichthyes,Carcharhiniformes,Scyliorhinidae,Apristurus,Apristurus brunneus
ASV_3162,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_3163,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_3194,Eukaryota,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens
ASV_3196,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax
ASV_3202,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_3223,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_3225,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_3247,Eukaryota,Chordata,Actinopteri,Clupeiformes,Clupeidae,Sardinops,Sardinops melanostictus
ASV_3251,Eukaryota,Chordata,Actinopteri,Perciformes,Hexagrammidae,Ophiodon,Ophiodon elongatus
ASV_3252,Eukaryota,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,Diaphus theta
ASV_3271,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_3275,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_3279,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_3287,Eukaryota,Chordata,Chondrichthyes,Squaliformes,Squalidae,Squalus,unassigned
ASV_3297,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_3305,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_3311,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax
ASV_3317,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,unassigned
ASV_3332,Eukaryota,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,Stenobrachius leucopsarus
ASV_3373,unassigned,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_3408,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Anaeromyxobacteraceae,g_,s_
ASV_3431,Eukaryota,Chordata,Mammalia,Cetacea,Balaenopteridae,Megaptera,Megaptera novaeangliae
ASV_3437,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_3449,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_3452,Eukaryota,Chordata,Actinopteri,Myctophiformes,Myctophidae,Triphoturus,Triphoturus mexicanus
ASV_3465,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_3476,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax
ASV_3484,Eukaryota,Arthropoda,Malacostraca,Decapoda,Polychelidae,Pentacheles,Pentacheles laevis
ASV_3506,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_3523,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_3548,Eukaryota,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens
ASV_3550,Eukaryota,Chordata,Actinopteri,Scombriformes,Scombridae,Scomber,unassigned
ASV_3590,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_3595,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_3598,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_3603,Eukaryota,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens
ASV_3604,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax
ASV_3616,Eukaryota,Chordata,Actinopteri,Myctophiformes,Myctophidae,unassigned,unassigned
ASV_3618,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_3626,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_3639,Eukaryota,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens
ASV_3643,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_3650,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_3657,Eukaryota,Chordata,Mammalia,Cetacea,Delphinidae,g_,s_
ASV_3681,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_3689,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax
ASV_3690,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_3718,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_3719,Eukaryota,Chordata,Actinopteri,Myctophiformes,Myctophidae,g_,s_
ASV_3728,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,unassigned
ASV_3737,Eukaryota,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,Stenobrachius leucopsarus
ASV_3750,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_3752,Eukaryota,Chordata,Actinopteri,Myctophiformes,Myctophidae,g_,s_
ASV_3777,Eukaryota,Chordata,Chondrichthyes,Chimaeriformes,Chimaeridae,Hydrolagus,Hydrolagus colliei
ASV_3831,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_3837,Eukaryota,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,Trachurus symmetricus
ASV_3845,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_3847,Eukaryota,Chordata,Chondrichthyes,Chimaeriformes,Chimaeridae,Hydrolagus,Hydrolagus colliei
ASV_3865,Eukaryota,Chordata,Actinopteri,Argentiniformes,Argentinidae,g_,s_
ASV_3889,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_3893,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_3896,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_3897,Eukaryota,Chordata,Mammalia,Cetacea,Balaenopteridae,Megaptera,Megaptera novaeangliae
ASV_3904,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_3921,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_3954,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_3962,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_3963,Eukaryota,Chordata,Actinopteri,Argentiniformes,Bathylagidae,Leuroglossus,Leuroglossus schmidti
ASV_3966,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_3991,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_3992,Eukaryota,Chordata,Actinopteri,Myctophiformes,Myctophidae,Lampanyctus,Lampanyctus tenuiformis
ASV_3993,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_4026,Eukaryota,Chordata,Actinopteri,Argentiniformes,Argentinidae,g_,s_
ASV_4041,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_4052,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,unassigned
ASV_4077,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,unassigned
ASV_4099,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_4139,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_4144,Eukaryota,Echinodermata,Asteroidea,Valvatida,Odontasteridae,g_,s_
ASV_4152,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_4155,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_4166,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_4173,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_4177,Eukaryota,Chordata,Actinopteri,Argentiniformes,Bathylagidae,Lipolagus,Lipolagus ochotensis
ASV_4182,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax
ASV_4208,Eukaryota,Chordata,Mammalia,Cetacea,Ziphiidae,g_,s_
ASV_4235,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax
ASV_4242,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_4290,Eukaryota,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,Stenobrachius leucopsarus
ASV_4341,Bacteria,unknown,unknown,unknown,unknown,unknown,bacterium
ASV_4350,Eukaryota,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus
ASV_4368,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_4375,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_4386,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_4406,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_4417,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax
ASV_4433,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes paucispinis
ASV_4434,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_4440,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_4471,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_4475,Eukaryota,Chordata,Actinopteri,Carangiformes,Carangidae,Seriola,Seriola lalandi
ASV_4499,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax
ASV_4545,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_4546,Eukaryota,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,unassigned
ASV_4559,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_4561,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_4606,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_4621,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_4639,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_4643,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_4650,Eukaryota,Chordata,Actinopteri,Beryciformes,Melamphaidae,Scopelogadus,s_
ASV_4651,Eukaryota,Chordata,Actinopteri,Aulopiformes,Paralepididae,g_,s_
ASV_4653,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax
ASV_4658,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_4662,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_4672,Eukaryota,Chordata,Actinopteri,Myctophiformes,Myctophidae,unassigned,s_
ASV_4677,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_4687,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_4693,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_4715,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_4726,Archaea,unknown,unknown,unknown,unknown,unknown,archaeon
ASV_4732,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_4747,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_4755,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_4761,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_4762,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_4764,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_4769,Eukaryota,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,Stenobrachius leucopsarus
ASV_4777,Eukaryota,Chordata,Actinopteri,Perciformes,Hexagrammidae,Ophiodon,Ophiodon elongatus
ASV_4791,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax
ASV_4792,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_4816,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_4822,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax
ASV_4840,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_4854,Eukaryota,Chordata,Actinopteri,Argentiniformes,Bathylagidae,Leuroglossus,Leuroglossus schmidti
ASV_4881,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_4885,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_4894,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_4896,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_4909,Eukaryota,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,Stenobrachius leucopsarus
ASV_4918,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
